lang,sentence_id,ko_source,nllb_baseline_mt,nllb_baseline_score,pipeline_mt,pipeline_score,comet_diff,nllb_back_ko,pipeline_back_ko,nllb_labse_sim,pipeline_labse_sim,labse_diff,max_suspicion_score
tgl_Latn,KO-FIN-04098,현물출자와 관련된 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon tungkol sa naglalabas ng mga bagay.,0.5655746459960938,Gusto kong suriin ang impormasyon tungkol sa Ang pag-aalis..,0.4912748038768768,-0.0742998421192169,저는 물건의 출력자에 대한 정보를 확인하고 싶습니다.,탈퇴에 대한 정보를 확인하고 싶습니다.,0.8559003472328186,0.7775745391845703,-0.07832580804824829,40
mya_Mymr,KO-FIN-03178,주주와 관련된 정보를 확인하고 싶습니다.,ရှယ်ယာရှင်တွေနဲ့ ပတ်သက်တဲ့ အချက်အလက်တွေကို စစ်ဆေးချင်ပါတယ်။,0.8317190408706665,ရှယ်ယာရှင်။ နဲ့ ပတ်သက်တဲ့ အချက်အလက်တွေကို စစ်ဆေးချင်ပါတယ်။,0.7586212158203125,-0.073097825050354,저는 주주들에 대한 정보를 확인하고 싶었습니다.,주주님: 저는 이 회사와 관련된 자료를 확인하고 싶습니다.,0.8835861682891846,0.7027039527893066,-0.18088221549987793,30
mya_Mymr,KO-FIN-00999,대금지급보증시스템 과정에서 문제가 발생한 것 같습니다.,ငွေကြေးထောက်ပံ့မှု စနစ်မှာ ပြဿနာတစ်ခု ရှိပုံရတယ်။,0.6849364638328552,ငွေကြေးထောက်ပံ့မှု အာမခံစနစ်ပါ။ လုပ်နေတုန်းမှာ ပြဿနာတစ်ခု ဖြစ်နေပုံရတယ်။,0.611880362033844,-0.0730561017990112,금융시스템에 문제가 있는 것 같습니다.,자금보험제도입니다. 그리고 그 과정에서 문제가 생겼습니다.,0.7522386312484741,0.652988851070404,-0.09924978017807007,40
tgl_Latn,KO-FIN-02200,쌍방연계방식의 정확한 의미는 해당 금융거래의 맥락과 함께 확인해야 합니다.,Ang eksaktong kahulugan ng dalawang panig na komunikasyon ay dapat na matukoy sa konteksto ng kalakalan sa pananalapi.,0.6726293563842773,Ang eksaktong kahulugan ng Mga paraan ng pakikipag-ugnayan ay dapat patunayan sa konteksto ng kalakalan sa pananalapi.,0.5998836755752563,-0.072745680809021,양방향 커뮤니케이션의 정확한 의미는 금융 거래의 맥락에서 결정되어야 합니다.,의사소통의 정확한 의미는 금융 거래의 맥락에서 증명되어야 합니다.,0.8492980003356934,0.7842847108840942,-0.06501328945159912,40
tha_Thai,KO-FIN-00483,국민주와 관련해 투자 전에 확인해야 할 사항이 있나요?,มีอะไรเกี่ยวกับผู้ถือหุ้นที่ต้องตรวจสอบก่อนที่จะลงทุน?,0.6408834457397461,มีข้อใดบ้างที่ควรตรวจสอบก่อนที่จะลงทุนใน สภาผู้แทนราษฎร?,0.5691012740135193,-0.0717821717262268,투자하기 전에 확인해야 할 주주들에 대한 것이 있나요?,국회의원에 투자하기 전에 확인해야 할 사항이 있나요?,0.8963247537612915,0.8750811815261841,-0.021243572235107422,40
tgl_Latn,KO-FIN-02105,신주인수권증권이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang isang bagong pasaporte.,0.5223532915115356,Ipaliwanag kung ano ang Bagong Patakaran sa Pagmamay-ari.,0.4507663547992706,-0.071586936712265,새로운 여권이란 무엇인가 설명해 주세요.,신소득 원칙이 무엇인지를 설명하세요.,0.7969212532043457,0.6549990177154541,-0.1419222354888916,40
mya_Mymr,KO-FIN-02334,예탁자 처리 절차를 확인하고 싶습니다.,အပ်နှင်းရေး လုပ်ငန်းစဉ်ကို စစ်ဆေးချင်တယ်။,0.5907694697380066,စောင့်ရှောက်သူ။ ကို စစ်ဆေးချင်ပါတယ်။,0.5207147598266602,-0.0700547099113464,저는 인도 절차를 확인하고 싶었습니다.,보호자: 검사하고 싶습니다.,0.7998272180557251,0.4225514531135559,-0.3772757649421692,40
tgl_Latn,KO-FIN-00978,당일결제거래와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa mga kalakalan sa araw-araw.,0.5815944671630859,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Pag-aayos ng araw..,0.5119302868843079,-0.069664180278778,저는 매일매일 거래와 관련된 시장 정보를 조사하고 싶습니다.,태양조직과 관련된 시장 정보를 확인하고 싶습니다.,0.8875075578689575,0.7909408807754517,-0.09656667709350586,40
mya_Mymr,KO-FIN-01361,발기인이 무엇인지 설명해 주세요.,Valkyrie ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.5985511541366577,ရောင်ရမ်းမှု။ ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.5290654301643372,-0.0694857239723205,발키리아가 무엇인지 설명해 주세요.,염증이란 무엇인가요?,0.7871736288070679,0.44395172595977783,-0.34322190284729004,40
tgl_Latn,KO-FIN-03451,차감결제 과정에서 문제가 발생한 것 같습니다.,Mukhang may problema sa pag-aayos.,0.4892548620700836,Mukhang may problema sa Pag-aayos ng malamig..,0.4215653836727142,-0.0676894783973693,정비에 문제가 있는 것 같습니다.,냉장고에 문제가 있는 것 같네요,0.6873413324356079,0.5489989519119263,-0.13834238052368164,40
tgl_Latn,KO-FIN-03428,질권설정자의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Dapat mong suriin ang nilalaman ng kontrata at ang mga regulasyon na nauugnay upang malaman kung ang mga tagabuo ng kalidad ay naaangkop.,0.5649518966674805,Dapat mong suriin ang nilalaman ng Mga tagabuo ng kalidad at ang mga kaugnay na batas.,0.4984173476696014,-0.066534548997879,계약 내용과 관련 규정을 검토하여 품질 제조업체가 적합한지 확인해야 합니다.,당신은 품질 제조업체의 내용과 관련 법률을 검토해야 합니다.,0.7619928121566772,0.6765934228897095,-0.08539938926696777,40
tgl_Latn,KO-FIN-01361,발기인이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang balgin.,0.4972968697547912,Ipaliwanag kung ano ang Ang pagtataas..,0.4321857392787933,-0.0651111304759979,무슨 소용인지 설명해 주세요.,승리가 무엇인지 설명해줘요,0.8368702530860901,0.6758974194526672,-0.16097283363342285,40
tgl_Latn,KO-FIN-01448,법정대위의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Dapat mong suriin kung ang mga kontrata ay may kinalaman o hindi at kung ano ang mga batas na may kinalaman.,0.5804653763771057,Dapat mong suriin ang nilalaman ng Mga Hukom at ang mga kaugnay na batas.,0.5155651569366455,-0.0649002194404602,계약이 관련 있는지 아닌지 그리고 관련 법이 무엇인지 확인해야 합니다.,판사들의 내용과 관련 법들을 살펴봐야 합니다.,0.8231664896011353,0.6599544882774353,-0.16321200132369995,40
tha_Thai,KO-FIN-03245,증거금이 무엇인지 쉽게 설명해 주세요.,ช่วยอธิบายง่ายๆว่า ค่าหลักฐานคืออะไร,0.6534141302108765,โปรดอธิบายด้วยคำง่ายๆ ว่า เงินฝาก คืออะไร,0.5914406776428223,-0.0619734525680542,증거가치에 대해 간단하게 설명해 주세요.,간단하게 보증금이란 무엇인가 설명해 주시겠습니까?,0.8507715463638306,0.7759436964988708,-0.07482784986495972,20
tha_Thai,KO-FIN-04866,paper-based credit transfers은 어디에서 확인할 수 있나요?,ผมสามารถตรวจสอบการโอนเงินเครดิตแบบกระดาษได้ที่ไหน?,0.8485509157180786,ฉันสามารถหา การโอนหน่วยกิตแบบกระดาษ ได้ที่ไหน?,0.787219226360321,-0.0613316893577575,종이결제 환불은 어디서 확인할 수 있나요?,종이용 키트 전송은 어디서 찾을 수 있나요?,0.8256809711456299,0.734404444694519,-0.09127652645111084,50
mya_Mymr,KO-FIN-03489,창고증권이 무엇인지 설명해 주세요.,လက်မှတ်ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.6622160077095032,သိုလှောင်ရေး လက်မှတ်။ ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.6027014255523682,-0.059514582157135,서명이란 무엇인가 설명해 주세요.,물류 영수증은 무엇인가요?,0.7261528372764587,0.6447877287864685,-0.08136510848999023,40
tha_Thai,KO-FIN-05185,VP이 무엇인지 설명해 주세요.,บอกผมหน่อยครับว่า VP คืออะไร,0.8774976134300232,กรุณาอธิบายว่า รองประธาน คืออะไร,0.8189355134963989,-0.0585620999336242,VP란 무엇인가요?,부회장이란 무엇인가요?,0.8067325353622437,0.4911143183708191,-0.31561821699142456,40
vie_Latn,KO-FIN-02071,시장포트폴리오와 관련된 투자 정보를 확인하고 싶습니다.,Tôi muốn kiểm tra thông tin đầu tư liên quan đến danh mục đầu tư thị trường.,0.6634702682495117,Tôi muốn xem thông tin đầu tư liên quan đến Danh mục đầu tư thị trường.,0.6049513816833496,-0.0585188865661621,시장 포트폴리오에 대한 투자 정보를 확인하고 싶습니다.,시장 투자 목록에 관련된 투자 정보를 보고 싶습니다.,0.9654278755187988,0.9114962220191956,-0.05393165349960327,40
ind_Latn,KO-FIN-03786,통정매매와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin melihat informasi pasar yang terkait dengan perdagangan valuta asing.,0.6399766802787781,Saya ingin memeriksa informasi pasar terkait Transaksi yang disepakati sebelumnya.,0.5846154093742371,-0.055361270904541,외환 거래와 관련된 시장 정보를 보고 싶습니다.,전 합의된 거래에 대한 시장 정보를 확인하고 싶습니다.,0.8698997497558594,0.8271952867507935,-0.04270446300506592,40
vie_Latn,KO-FIN-01175,만기보유전략과 관련된 투자 정보를 확인하고 싶습니다.,Tôi muốn kiểm tra thông tin đầu tư liên quan đến chiến lược bảo tồn lâu dài.,0.6433085203170776,Tôi muốn xem thông tin đầu tư liên quan đến Chiến lược nắm giữ đến ngày đáo hạn.,0.5880922675132751,-0.0552162528038024,저는 장기적인 보존 전략에 대한 투자 정보를 확인하고 싶습니다.,이 전략에 대한 투자 정보를 보고 싶습니다.,0.8920372724533081,0.8003602027893066,-0.09167706966400146,20
ind_Latn,KO-FIN-02725,인도형 repo이 무엇을 의미하나요?,Apa yang dimaksud dengan repo India?,0.7991749048233032,Apa arti Repo model India?,0.745761513710022,-0.0534133911132812,인도 리포란 무엇인가요?,인도 모델의 리포는 무엇일까요?,0.8350437879562378,0.7598616480827332,-0.07518213987350464,20
mya_Mymr,KO-FIN-03428,질권설정자의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,အရည်အသွေးသတ်မှတ်သူက စာချုပ်ရဲ့ အကြောင်းအရာနဲ့ သက်ဆိုင်တဲ့ ဥပဒေတွေကို စစ်ဆေးဖို့လိုတယ်။,0.5801608562469482,အရည်အသွေး ထိန်းချုပ်သူ။ ကို အသုံးပြုရန်အတွက် သဘောတူညီချက်။ ၏ အကြောင်းအရာနှင့် သက်ဆိုင်သော ဥပဒေများကို စစ်ဆေးရန် လိုအပ်ပါသည်။,0.5268860459327698,-0.0532748103141784,품질평가사는 계약 내용과 관련한 법률을 확인해야 합니다.,품질 컨트롤러의 사용 계약은 관련 법률의 내용을 확인해야 합니다.,0.7828477621078491,0.7559359669685364,-0.026911795139312744,70
tgl_Latn,KO-FIN-02590,유상증자와 관련된 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon tungkol sa mga sintomas.,0.5540542006492615,Gusto kong suriin ang impormasyon tungkol sa Mga saksi..,0.5012562870979309,-0.0527979135513305,증상에 대한 정보를 확인하고 싶습니다.,목격자에 대한 정보를 확인하고 싶습니다.,0.8041538596153259,0.7723835110664368,-0.03177034854888916,40
tha_Thai,KO-FIN-02223,액면발행과 관련된 비용과 절차를 확인하고 싶습니다.,ผมต้องการตรวจสอบค่าใช้จ่ายและขั้นตอนที่เกี่ยวข้องกับการออกเงิน,0.6169330477714539,ผมต้องการตรวจสอบค่าใช้จ่ายและขั้นตอนที่เกี่ยวข้องกับ ออกหุ้นตามราคาหน้า,0.5646815896034241,-0.0522514581680297,저는 지불과 관련된 비용과 절차를 확인하고 싶습니다.,앞으로의 가격에 주식을 발행하는 데 필요한 비용과 절차를 확인하고 싶습니다,0.8692231178283691,0.7964714765548706,-0.07275164127349854,50
ind_Latn,KO-FIN-02990,전업주의 처리 절차를 확인하고 싶습니다.,Saya ingin memeriksa prosedur pemrosesan perusahaan.,0.5984554290771484,Saya ingin mengetahui prosedur penanganan Prinsip Keprofesionalan.,0.5474168062210083,-0.0510386228561401,회사 처리 절차를 확인하고 싶습니다.,프로페셔널리티 원칙에 대한 절차를 알고 싶습니다.,0.8286985754966736,0.7261258363723755,-0.1025727391242981,40
mya_Mymr,KO-FIN-01278,무담보사채의 조건과 수익 구조를 확인하고 싶습니다.,ငွေကြေးဆိုင်ရာ စည်းမျဉ်းစည်းကမ်းတွေနဲ့ ဝင်ငွေ တည်ဆောက်ပုံတွေကို ကြည့်ချင်တယ်။,0.6117057204246521,စကားမပြောပါနဲ့။ ရဲ့ အခြေအနေနဲ့ ဝင်ငွေ တည်ဆောက်ပုံကို စစ်ဆေးချင်ပါတယ်။,0.5608334541320801,-0.050872266292572,저는 금융 규제와 소득 구조를 보고 싶었습니다.,"""말하지 말라""의 경우와 소득구조를 살펴보고 싶습니다.",0.7456650137901306,0.6873832941055298,-0.05828171968460083,40
mya_Mymr,KO-FIN-02437,우리사주조합이 무엇인지 설명해 주세요.,ရှယ်ယာရှင်အဖွဲ့အစည်းဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.5716978311538696,ကျွန်တော်တို့ရဲ့ အစုရှယ်ယာရှင် အဖွဲ့အစည်းပါ။ ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.5222591161727905,-0.0494387149810791,주주조합이란 무엇인가 설명해 주세요.,우리 주식회사가 무엇인지 설명해 주세요.,0.9079214334487915,0.8631340265274048,-0.04478740692138672,20
vie_Latn,KO-FIN-04106,현선매매와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn kiểm tra thông tin thị trường liên quan đến việc bán hàng trực tuyến.,0.5964651703834534,Tôi muốn xem thông tin thị trường liên quan đến Giao dịch theo giá thị trường.,0.55007404088974,-0.0463911294937133,온라인 판매와 관련된 시장 정보를 확인하고 싶습니다.,시장 가격에 거래하는 것과 관련된 시장 정보를 보고 싶습니다.,0.8985005021095276,0.8735729455947876,-0.02492755651473999,40
mya_Mymr,KO-FIN-02661,이익잉여금이 무엇을 의미하나요?,အကျိုးအမြတ်အပိုဆိုတာက ဘာကိုဆိုလိုတာလဲ။,0.895327091217041,အကျိုးအမြတ်တိုးမြှင့်မှု။ ဆိုတာ ဘာကိုဆိုလိုတာလဲ။,0.849126935005188,-0.046200156211853,초과이익은 어떤 의미일까요?,이윤 증대란 무엇일까요?,0.8306388854980469,0.7675085067749023,-0.06313037872314453,40
tgl_Latn,KO-FIN-00675,금융감독위원회/금융감독원 때문에 추가로 확인해야 할 사항이 있나요?,Mayroon bang karagdagang mga bagay na kailangan kong suriin dahil sa Kapamunuan ng Pangkalahatang Pananalapi/Kapamunuan ng Pangkalahatang Pangkalahatang Pananalapi?,0.5465901494026184,Mayroon bang karagdagang mga bagay na dapat kong suriin dahil sa Pangkalahatang Pananagutan ng Pangkalahatang Pananagutan / Pangkalahatang Pananagutan?,0.5008412003517151,-0.0457489490509033,금융감독부/금융감독부에서 추가적으로 검토해야 할 사항이 있나요?,제가 추가로 검토해야 할 사항이 있나요?,0.9525434970855713,0.7004975080490112,-0.25204598903656006,40
mya_Mymr,KO-FIN-00234,겸업주의에서 이용할 수 있는 금융업무는 무엇인가요?,ပူးပေါင်းဆောင်ရွက်မှုစနစ်မှာ သုံးနိုင်တဲ့ ဘဏ္ဍာရေး အလုပ်တွေက ဘာတွေလဲ။,0.645201563835144,အစုရှယ်ယာသမား မှာ သုံးနိုင်တဲ့ ဘဏ္ဍာရေးလုပ်ငန်းတွေက ဘာတွေလဲ။,0.60016268491745,-0.045038878917694,협업 시스템에서는 어떤 금융 업무를 할 수 있을까요?,주주들은 어떤 금융 서비스를 이용할 수 있을까요?,0.7975700497627258,0.7037978172302246,-0.09377223253250122,20
tgl_Latn,KO-FIN-00993,대권이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang karapatan.,0.5686279535293579,Ipaliwanag kung ano ang Ang kapangyarihan.,0.5267394781112671,-0.0418884754180908,권리란 무엇인가를 설명해 주세요.,힘이 무엇인지 설명해 주세요.,0.8732724785804749,0.7979108691215515,-0.07536160945892334,70
ind_Latn,KO-FIN-05123,tax call option과 관련된 납부 내역을 확인하고 싶습니다.,Saya ingin memeriksa informasi pembayaran yang terkait dengan opsi panggilan pajak.,0.8244367837905884,Saya ingin memeriksa riwayat pembayaran yang terkait dengan opsi beli pajak.,0.7834508419036865,-0.0409859418869018,세금 호출 옵션과 관련된 결제 정보를 확인하고 싶습니다.,세금 구매 옵션과 관련된 지불 기록을 확인하고 싶습니다.,0.9323617219924927,0.8944966793060303,-0.0378650426864624,40
mya_Mymr,KO-FIN-02105,신주인수권증권이 무엇인지 설명해 주세요.,လိုင်စင်သစ်ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.6204589009284973,အိမ်ရှင်လိုင်စင် လက်မှတ် ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.5797708034515381,-0.0406880974769592,새로운 면허가 무엇인지 설명해 주세요.,숙주인증서란 무엇인가요?,0.7610622644424438,0.6710392236709595,-0.09002304077148438,20
vie_Latn,KO-FIN-03925,포뮬러 플랜이 무엇인지 설명해 주세요.,Hãy giải thích kế hoạch công thức là gì.,0.6698790788650513,Vui lòng giải thích Kế hoạch Công thức là gì.,0.6295183897018433,-0.040360689163208,요법 계획에 대해 설명해 주세요.,공식을 설명해 주세요.,0.706684947013855,0.6186547875404358,-0.08803015947341919,40
vie_Latn,KO-FIN-01969,순차변·순대변잔고포지션이 무엇인지 설명해 주세요.,Bạn có thể giải thích cho tôi điều gì là vị trí của một vị trí đơn giản.,0.4024492800235748,Vui lòng giải thích Vị thế số dư bên mua và bên bán là gì.,0.3633968532085418,-0.0390524268150329,간단한 위치의 위치를 설명해 주시겠습니까?,구매자와 판매자의 균형이 무엇인지 설명해 주세요.,0.5808560848236084,0.48053592443466187,-0.10032016038894653,40
tha_Thai,KO-FIN-00234,겸업주의에서 이용할 수 있는 금융업무는 무엇인가요?,มีอาชีพทางการเงินอะไรบ้าง ที่สามารถใช้ได้ในระบบบริหารส่วน?,0.5148834586143494,ความขัดแย้งทางผลประโยชน์ มีบริการทางการเงินใดบ้าง?,0.4782235026359558,-0.0366599559783935,어떤 금융 직업이 사내 경영에 적용될 수 있을까요?,이해관계의 충돌은 어떤 금융 서비스를 제공합니까?,0.7601604461669922,0.6818321943283081,-0.07832825183868408,40
vie_Latn,KO-FIN-05123,tax call option과 관련된 납부 내역을 확인하고 싶습니다.,Tôi muốn kiểm tra nội dung thanh toán liên quan đến tùy chọn gọi thuế.,0.7907906770706177,Tôi muốn kiểm tra lịch sử thanh toán liên quan đến quyền chọn mua thuế.,0.7552786469459534,-0.0355120301246643,세금 호출 옵션에 대한 결제 내용을 확인하고 싶습니다.,세금 옵션에 대한 지불 기록을 확인하고 싶습니다.,0.9163252711296082,0.8913178443908691,-0.025007426738739014,40
tgl_Latn,KO-FIN-03298,증권선물위원회 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng SEC.,0.5273386836051941,Gusto kong suriin ang proseso ng pagproseso.,0.4923742711544037,-0.0349644124507904,저는 SEC의 절차를 검토하고 싶습니다.,저는 처리 과정을 살펴보고 싶습니다.,0.7885011434555054,0.749111533164978,-0.039389610290527344,40
tha_Thai,KO-FIN-00867,내부유보와 관련해 투자 전에 확인해야 할 사항이 있나요?,มีอะไรบ้างที่ต้องตรวจสอบก่อนที่จะลงทุนเกี่ยวกับการลงทุนภายใน?,0.5981721878051758,มีข้อใดบ้างที่ฉันควรตรวจสอบก่อนที่จะลงทุนใน กำไรที่เก็บไว้?,0.5640585422515869,-0.0341136455535888,투자하기 전에 내부 투자에 대해 확인해야 할 것이 있나요?,저축 수익에 투자하기 전에 제가 확인해야 할 사항이 있나요?,0.9609540104866028,0.8675012588500977,-0.09345275163650513,40
mya_Mymr,KO-FIN-03406,직접점유 처리 절차를 확인하고 싶습니다.,ကျွန်တော်တို့ရဲ့ တိုက်ရိုက် ပိုင်ဆိုင်မှု လုပ်ငန်းစဉ်ကို စစ်ဆေးချင်ပါတယ်။,0.5648117065429688,တိုက်ရိုက် ပိုင်ဆိုင်မှု။ ကို စစ်ဆေးချင်ပါတယ်။,0.5308166146278381,-0.0339950919151306,우리는 직접 소유의 과정을 시험해보고 싶었습니다.,직접적인 소유권입니다.,0.6676170825958252,0.31211310625076294,-0.35550397634506226,20
tgl_Latn,KO-FIN-01175,만기보유전략과 관련된 투자 정보를 확인하고 싶습니다.,Nais kong suriin ang impormasyon ng pamumuhunan na nauugnay sa mga diskarte sa pag-iingat ng buhay.,0.5344693660736084,Gusto kong suriin ang impormasyon ng pamumuhunan na nauugnay sa Mga Taktika ng Pag-aalala.,0.5018844604492188,-0.0325849056243896,저는 생명보호 전략과 관련된 투자 정보를 검토하고 싶습니다.,저는 불안전술과 관련된 투자 정보를 검토하고 싶습니다.,0.8647388815879822,0.8201776742935181,-0.04456120729446411,20
mya_Mymr,KO-FIN-03451,차감결제 과정에서 문제가 발생한 것 같습니다.,အေးဆေးတဲ့ ဖြေရှင်းမှုမှာ ပြဿနာတစ်ခု ရှိပုံရတယ်။,0.5527826547622681,အေးဆေးတဲ့ ဖြေရှင်းနည်း လုပ်နေတုန်းမှာ ပြဿနာတစ်ခု ဖြစ်နေပုံရတယ်။,0.5207355618476868,-0.0320470929145813,차분한 해결책에 문제가 있는 것 같습니다.,이 문제를 해결하기 위해 온화한 해결책을 고안하는 동안 문제가 생겼습니다.,0.6589533090591431,0.41437262296676636,-0.2445806860923767,40
mya_Mymr,KO-FIN-05185,VP이 무엇인지 설명해 주세요.,VP ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.8951274156570435,ဒုဥက္ကဋ္ဌ ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,0.8632948994636536,-0.0318325161933898,VP가 무엇인지 설명해 주세요.,부회장이란 무엇인가요?,0.9987779855728149,0.4911143183708191,-0.5076636672019958,40
tgl_Latn,KO-FIN-00389,공사채등록법이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang pagrehistro ng utang sa publiko.,0.4760170578956604,Ipaliwanag kung ano ang Ang Batas sa Pagrehistro ng Debate.,0.4453275799751282,-0.0306894779205322,공채를 등록하는 것이 무엇인지 설명해 주세요.,토론 등록법이란 무엇인가요?,0.8555091023445129,0.6045445203781128,-0.25096458196640015,20
mya_Mymr,KO-FIN-05123,tax call option과 관련된 납부 내역을 확인하고 싶습니다.,tax call option နဲ့ ပတ်သက်တဲ့ ငွေပေးချေမှု အချက်အလက်တွေကို စစ်ဆေးချင်ပါတယ်။,0.8706318140029907,အခွန်ခေါ်ဆိုမှု ရွေးချယ်မှု နဲ့ ဆက်စပ်နေတဲ့ ငွေပေးချေမှု အကြောင်းကို စစ်ဆေးချင်ပါတယ်။,0.8406544923782349,-0.0299773216247558,저는 세금 호출 옵션에 대한 거래 정보를 확인하고 싶습니다.,우리는 세금 징수와 관련된 어떤 거래가 있는지 살펴보고 싶었습니다.,0.8706546425819397,0.7350262999534607,-0.135628342628479,40
vie_Latn,KO-FIN-00258,경쟁매매와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn kiểm tra thông tin thị trường liên quan đến việc bán hàng cạnh tranh.,0.7496932744979858,Tôi muốn xem thông tin thị trường liên quan đến Giao dịch cạnh tranh.,0.7199040651321411,-0.0297892093658447,경쟁 판매와 관련된 시장 정보를 확인하고 싶습니다.,저는 경쟁 거래와 관련된 시장 정보를 보고 싶습니다.,0.9889727234840393,0.9555966258049011,-0.033376097679138184,20
tha_Thai,KO-FIN-02540,유동화 중개기관은 심사 결과에 따라 이용 가능 여부가 달라질 수 있습니다.,การใช้บริการของโบรกเกอร์ทรัพย์เหลวอาจแตกต่างกันขึ้นอยู่กับผลการตรวจสอบ,0.4877577126026153,การมี ผู้กลางในการแปลงสินทรัพย์เป็นหลักทรัพย์ อาจแตกต่างกันไปขึ้นอยู่กับผลการประเมิน,0.4598605334758758,-0.0278971791267395,유동성 중개인의 사용은 검사 결과에 따라 달라질 수 있습니다.,자산을 증권으로 전환하는 중개인의 존재는 평가 결과에 따라 달라질 수 있습니다.,0.8509014844894409,0.7140904664993286,-0.1368110179901123,40
tgl_Latn,KO-FIN-05275,대출 상환일을 지나면 어떤 불이익이 있나요?,Ano ang mga disbentaha kapag lumipas ang petsa ng pagbabayad ng utang?,0.6648457646369934,Ano ang mga disbentaha kapag tapos na ang loan Pagbabayad araw?,0.6385306119918823,-0.026315152645111,대출 기간이 지나면 어떤 단점이 있을까요?,대출 기간이 끝나면 어떤 단점이 있을까요?,0.8595818281173706,0.8295558094978333,-0.030026018619537354,70
ind_Latn,KO-FIN-00619,근저당을 이용할 때 필요한 서류는 무엇인가요?,Apa saja dokumen yang dibutuhkan untuk menggunakan fasilitas ini?,0.7455291152000427,Dokumen apa saja yang diperlukan untuk menggunakan Hak gadai atas tanah?,0.7193120718002319,-0.0262170433998107,이 시설을 이용하려면 어떤 서류가 필요할까요?,토지 할인권을 사용하려면 어떤 서류가 필요합니까?,0.8324596881866455,0.7774696350097656,-0.05499005317687988,50
mya_Mymr,KO-FIN-03466,차변이체 또는 추심시스템을 이용하려면 어떻게 해야 하나요?,ကားအပြောင်းအလဲ (သို့) အာရုံစိုက်မှုစနစ်ကို သုံးဖို့ ဘာလုပ်ရမလဲ။,0.5191972255706787,အပြောင်းအလဲ (သို့) အာရုံစိုက်မှုစနစ်ပါ။ ကို သုံးဖို့ ဘယ်လိုလုပ်ရမလဲ။,0.4940637946128845,-0.0251334309577941,차의 전환이나 주의력 제도를 이용하려면 어떻게 해야 할까요?,변화 또는 집중력 시스템입니다. 어떻게 이 시스템을 활용할 수 있을까요?,0.8276666402816772,0.690926194190979,-0.13674044609069824,20
tha_Thai,KO-FIN-03470,차익거래와 관련된 시장 정보를 확인하고 싶습니다.,ผมต้องการตรวจสอบข้อมูลตลาดเกี่ยวกับการซื้อขายหุ้น,0.6300344467163086,ผมต้องการตรวจสอบข้อมูลตลาดที่เกี่ยวข้องกับ การเก็งกำไรจากความแตกต่างของราคา,0.6054229140281677,-0.0246115326881408,저는 주식 거래에 대한 시장 정보를 확인하고 싶습니다.,저는 가격 차이에서 수익을 창출하는 것과 관련된 시장 데이터를 확인하고 싶습니다.,0.9284207820892334,0.8392620086669922,-0.08915877342224121,50
tgl_Latn,KO-FIN-03379,지정시점결제시스템 과정에서 문제가 발생한 것 같습니다.,Mukhang may problema sa sistema ng pag-decide sa isang lugar.,0.5019093155860901,Mukhang may problema sa Pinakamainam na sistema ng pagpapasya..,0.4781821668148041,-0.023727148771286,어느 곳의 의사결정 시스템에는 문제가 있는 것 같습니다.,최상위 의사결정 체계에 문제가 있는 것 같습니다,0.7597955465316772,0.6689841747283936,-0.09081137180328369,20
vie_Latn,KO-FIN-03786,통정매매와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn kiểm tra thông tin thị trường liên quan đến giao dịch ngoại hối.,0.6730993986129761,Tôi muốn xem thông tin thị trường liên quan đến Giao dịch thông đồng.,0.6510165929794312,-0.0220828056335449,외환 거래와 관련된 시장 정보를 확인하고 싶습니다.,거래에 관련된 시장 정보를 보고 싶어요,0.8959949016571045,0.8402609825134277,-0.05573391914367676,40
