term,grade,sense,ko_sentence,lang,translation,label,provider,labse_filter_pass
상장,1등급,nonfinancial,우수 사원으로 선정된 그는 회사에서 상장을 받았다.,tha_Thai,เขาได้รับใบประกาศนียบัตรจากบริษัทหลังจากได้รับการคัดเลือกเป็นพนักงานดีเด่น,neg,groq,True
상장,1등급,nonfinancial,우수 사원으로 선정된 그는 회사에서 상장을 받았다.,tgl_Latn,"Siya, na napili bilang natatanging empleyado, ay tumanggap ng sertipiko mula sa kumpanya.",neg,groq,True
상장,1등급,nonfinancial,우수 사원으로 선정된 그는 회사에서 상장을 받았다.,mya_Mymr,ထူးချွန်သော ဝန်ထမ်းအဖြစ် ရွေးချယ်ခံရသူသည် ကုမ္ပဏီထံမှ ဆုစာတမ်းကို လက်ခံခဲ့သည်။,neg,groq,True
상장,1등급,nonfinancial,대회에서 1등을 차지한 우리 팀에게는 금빛 상장이 수여되었다.,vie_Latn,"Đội của chúng tôi, người đã giành vị trí thứ nhất trong cuộc thi, đã được trao một bằng khen vàng.",neg,groq,True
상장,1등급,nonfinancial,대회에서 1등을 차지한 우리 팀에게는 금빛 상장이 수여되었다.,ind_Latn,Tim kami yang menempati peringkat pertama dalam kompetisi diberikan sertifikat berwarna emas.,neg,groq,True
상장,1등급,nonfinancial,대회에서 1등을 차지한 우리 팀에게는 금빛 상장이 수여되었다.,tha_Thai,ทีมของเราที่ได้อันดับหนึ่งในการแข่งขันได้รับใบประกาศรางวัลสีทอง,neg,groq,True
상장,1등급,nonfinancial,대회에서 1등을 차지한 우리 팀에게는 금빛 상장이 수여되었다.,tgl_Latn,Ang aming koponan na nakuha ang unang pwesto sa kompetisyon ay binigyan ng gintong sertipiko.,neg,groq,True
상장,1등급,nonfinancial,대회에서 1등을 차지한 우리 팀에게는 금빛 상장이 수여되었다.,mya_Mymr,ပြိုင်ပွဲတွင် ပထမဆုရခဲ့သော ကျွန်ုပ်တို့အဖွဲ့ကို ရွှေတောက်သော ဆုလက်မှတ် တစ်စောင် ပေးအပ်ခဲ့သည်။,neg,groq,True
상장,1등급,nonfinancial,학생회는 학업 성취도가 높은 학생들에게 상장을 수여하기로 했다.,vie_Latn,Hội sinh viên đã quyết định trao bằng khen cho những sinh viên có thành tích học tập cao.,neg,groq,True
상장,1등급,nonfinancial,학생회는 학업 성취도가 높은 학생들에게 상장을 수여하기로 했다.,ind_Latn,Organisasi Mahasiswa memutuskan untuk memberikan sertifikat penghargaan kepada mahasiswa dengan prestasi akademik tinggi.,neg,groq,True
상장,1등급,nonfinancial,학생회는 학업 성취도가 높은 학생들에게 상장을 수여하기로 했다.,tha_Thai,สภานักเรียนได้ตัดสินใจมอบใบประกาศนียบัตรให้กับนักเรียนที่มีผลการเรียนสูง.,neg,groq,True
상장,1등급,nonfinancial,학생회는 학업 성취도가 높은 학생들에게 상장을 수여하기로 했다.,tgl_Latn,Nagpasya ang student council na magbigay ng sertipiko sa mga mag-aaral na may mataas na akademikong tagumpay.,neg,groq,True
상장,1등급,nonfinancial,학생회는 학업 성취도가 높은 학생들에게 상장을 수여하기로 했다.,mya_Mymr,ကျောင်းသားကောင်စီက ပညာရေးအောင်မြင်မှုအထူးမြင့်သော ကျောင်းသားများကို ဆုစာတမ်းပေးရန် ဆုံးဖြတ်ခဲ့သည်။,neg,groq,True
신탁,1등급,financial,신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,vie_Latn,"Trước khi tham gia tín thác, cần kiểm tra những điểm nào?",pos,groq,True
신탁,1등급,financial,신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,ind_Latn,"Sebelum bergabung dengan trust, hal‑hal apa yang perlu diperiksa?",pos,groq,True
신탁,1등급,financial,신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,tha_Thai,ก่อนที่จะเข้าร่วมทรัสต์ ควรตรวจสอบอะไรบ้าง?,pos,groq,True
신탁,1등급,financial,신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,tgl_Latn,Ano ang mga dapat mong suriin bago ka sumali sa isang trust?,pos,groq,True
신탁,1등급,financial,신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,mya_Mymr,အထောက်အထားတွင် ဝင်ရောက်မီ ဘာအချက်တွေကို စစ်ဆေးသင့်သလဲ?,pos,groq,True
신탁,1등급,financial,신탁 계약을 체결한 뒤에는 위탁 재산이 신탁 재산으로 분리되어 수탁자가 관리·운용하게 됩니다.,vie_Latn,"Sau khi ký hợp đồng ủy thác, tài sản được ủy thác sẽ được tách ra thành tài sản ủy thác và người quản lý ủy thác sẽ quản lý và vận hành chúng.",pos,groq,True
신탁,1등급,financial,신탁 계약을 체결한 뒤에는 위탁 재산이 신탁 재산으로 분리되어 수탁자가 관리·운용하게 됩니다.,ind_Latn,"Setelah perjanjian trust dibuat, aset yang dititipkan dipisahkan menjadi aset trust dan dikelola serta dioperasikan oleh trustee.",pos,groq,True
신탁,1등급,financial,신탁 계약을 체결한 뒤에는 위탁 재산이 신탁 재산으로 분리되어 수탁자가 관리·운용하게 됩니다.,tha_Thai,เมื่อทำสัญญาทรัสต์แล้ว สินทรัพย์ที่มอบหมายจะถูกแยกออกเป็นสินทรัพย์ของทรัสต์และผู้รับมอบจะเป็นผู้ดูแลและดำเนินการจัดการ.,pos,groq,True
신탁,1등급,financial,신탁 계약을 체결한 뒤에는 위탁 재산이 신탁 재산으로 분리되어 수탁자가 관리·운용하게 됩니다.,tgl_Latn,"Pagkatapos pumasok sa kontrata ng trust, ang ipinagkatiwalaang ari‑arian ay magiging hiwalay na ari‑arian ng trust at pamamahalaan at patatakbuhin ng tagapamahala.",pos,groq,True
신탁,1등급,financial,신탁 계약을 체결한 뒤에는 위탁 재산이 신탁 재산으로 분리되어 수탁자가 관리·운용하게 됩니다.,mya_Mymr,အကြွေးအမြတ်စာချုပ်ကို ချုပ်ဆိုပြီးနောက် အပ်နှံထားသော ပိုင်ဆိုင်မှုသည် အကြွေးအမြတ်ပိုင်ဆိုင်မှုအဖြစ် ခွဲထုတ်ပြီး အထောက်အထားသူက စီမံနှင့် လည်ပတ်မည်။,pos,groq,True
신탁,1등급,financial,"우리 회사는 직원들의 퇴직연금 운용을 위해 별도의 신탁을 설립하고, 수익자는 해당 연금 수령자들로 지정했습니다.",vie_Latn,"Công ty chúng tôi đã thành lập một đơn vị tín thác riêng để quản lý quỹ hưu trí của nhân viên, và người hưởng lợi được chỉ định là những người nhận hưu trí tương ứng.",pos,groq,True
신탁,1등급,financial,"우리 회사는 직원들의 퇴직연금 운용을 위해 별도의 신탁을 설립하고, 수익자는 해당 연금 수령자들로 지정했습니다.",ind_Latn,"Perusahaan kami mendirikan trust terpisah untuk mengelola dana pensiun karyawan, dan penerima manfaat ditetapkan sebagai penerima pensiun tersebut.",pos,groq,True
신탁,1등급,financial,"우리 회사는 직원들의 퇴직연금 운용을 위해 별도의 신탁을 설립하고, 수익자는 해당 연금 수령자들로 지정했습니다.",tha_Thai,บริษัทของเราได้จัดตั้งทรัสต์แยกเพื่อการบริหารกองทุนบำเหน็จเกษียณของพนักงาน และกำหนดให้ผู้รับผลประโยชน์เป็นผู้รับบำนาญที่เกี่ยวข้อง.,pos,groq,True
신탁,1등급,financial,"우리 회사는 직원들의 퇴직연금 운용을 위해 별도의 신탁을 설립하고, 수익자는 해당 연금 수령자들로 지정했습니다.",tgl_Latn,"Itinatag ng aming kumpanya ang isang hiwalay na trust para sa pamamahala ng pensyon ng mga empleyado, at itinalaga naming mga benepisyaryo ang mga tumatanggap ng nasabing pensyon.",pos,groq,True
신탁,1등급,financial,"우리 회사는 직원들의 퇴직연금 운용을 위해 별도의 신탁을 설립하고, 수익자는 해당 연금 수령자들로 지정했습니다.",mya_Mymr,ကျွန်ုပ်တို့ကုမ္ပဏီသည် ဝန်ထမ်းများ၏ အနားယူငွေ စီမံခန့်ခွဲမှုအတွက် သီးသန့် အထောက်အထားတစ်ခုကို တည်ထောင်ပြီး၊ အကျိုးခံစားသူများကို ထိုငွေကို လက်ခံရသူများအဖြစ် သတ်မှတ်ခဲ့သည်။,pos,groq,True
주권,1등급,financial,주권이 무엇인지 설명해 주세요.,vie_Latn,Xin vui lòng giải thích chứng khoán cổ phiếu là gì.,pos,groq,True
주권,1등급,financial,주권이 무엇인지 설명해 주세요.,ind_Latn,Jelaskan apa itu “주권” (sertifikat saham).,pos,groq:openai/gpt-oss-120b,True
주권,1등급,financial,주권이 무엇인지 설명해 주세요.,tha_Thai,กรุณาอธิบายว่าใบหุ้นคืออะไร,pos,groq,True
주권,1등급,financial,주권이 무엇인지 설명해 주세요.,tgl_Latn,"Pakialam ko kung ano ang ""stock certificate"" (o ""share certificate"") sa konteksto ng terminolohiyang pampinansyal.",pos,groq:qwen/qwen3.8-27b,True
주권,1등급,financial,주권이 무엇인지 설명해 주세요.,mya_Mymr,အစုရှယ်ယာလက်မှတ်ကဘာလဲဆိုတာရှင်းပြပါ။,pos,groq:openai/gpt-oss-20b,True
주권,1등급,financial,"주식 매매 계약서에 서명한 뒤, 투자자는 즉시 주권을 발급받아야만 주식을 양도할 수 있다.",vie_Latn,"Sau khi ký hợp đồng mua bán cổ phiếu, nhà đầu tư chỉ có thể chuyển nhượng cổ phiếu khi đã nhận được chứng chỉ cổ phần.",pos,groq:qwen/qwen3.8-27b,True
주권,1등급,financial,"주식 매매 계약서에 서명한 뒤, 투자자는 즉시 주권을 발급받아야만 주식을 양도할 수 있다.",ind_Latn,"Setelah menandatangani perjanjian jual beli saham, investor harus segera menerima sertifikat saham agar dapat mengalihkan saham tersebut.",pos,groq:qwen/qwen3.8-27b,True
주권,1등급,financial,"주식 매매 계약서에 서명한 뒤, 투자자는 즉시 주권을 발급받아야만 주식을 양도할 수 있다.",tha_Thai,หลังจากลงนามในสัญญาซื้อขายหุ้นแล้ว นักลงทุนต้องได้รับใบหุ้นทันทีเพื่อจะสามารถโอนหุ้นได้,pos,groq:openai/gpt-oss-20b,True
주권,1등급,financial,"주식 매매 계약서에 서명한 뒤, 투자자는 즉시 주권을 발급받아야만 주식을 양도할 수 있다.",tgl_Latn,"Pagkatapos pirmahan ang kontrata ng pagbili at pagbebenta ng mga stock, dapat agad matanggap ng mamumuhunan ang sertipiko ng pag-aari ng stock upang mailipat ang mga ito.",pos,groq,True
주권,1등급,financial,"주식 매매 계약서에 서명한 뒤, 투자자는 즉시 주권을 발급받아야만 주식을 양도할 수 있다.",mya_Mymr,"주식 매매 계약서에 서명한 후, 투자자는 즉시 주식 증서를 발급받아야만 주식을 양도할 수 있습니다.",pos,groq:qwen/qwen3.8-27b,True
주권,1등급,financial,"회사는 신주 납입기일이 도래하면 지체 없이 주권을 발행해야 하며, 이를 위반한 주권은 무효로 처리된다.",vie_Latn,"Công ty phải phát hành chứng khoán ngay khi đến hạn thanh toán cổ phiếu mới, và các chứng khoán vi phạm điều này sẽ bị coi là vô hiệu.",pos,groq:openai/gpt-oss-20b,True
주권,1등급,financial,"회사는 신주 납입기일이 도래하면 지체 없이 주권을 발행해야 하며, 이를 위반한 주권은 무효로 처리된다.",ind_Latn,"Perusahaan wajib menerbitkan saham tanpa penundaan setelah jatuh tempo pembayaran saham baru, dan saham yang diterbitkan dengan melanggar ketentuan ini dinyatakan tidak sah.",pos,groq:qwen/qwen3.8-27b,True
주권,1등급,financial,"회사는 신주 납입기일이 도래하면 지체 없이 주권을 발행해야 하며, 이를 위반한 주권은 무효로 처리된다.",tha_Thai,บริษัทต้องออกใบหุ้นโดยทันทีเมื่อครบกำหนดวันชำระค่าหุ้นใหม่ หากฝ่าฝืน ใบหุ้นที่ออกโดยขัดต่อข้อกำหนดดังกล่าวจะถือเป็นโมฆะ,pos,groq:qwen/qwen3.8-27b,True
주권,1등급,financial,"회사는 신주 납입기일이 도래하면 지체 없이 주권을 발행해야 하며, 이를 위반한 주권은 무효로 처리된다.",mya_Mymr,บริษัทต้องออกใบหุ้นทันทีเมื่อครบกำหนดวันชำระค่าหุ้นใหม่ หากฝ่าฝืน ใบหุ้นที่ออกนั้นจะถือว่าไม่มีผลบังคับ,pos,groq:qwen/qwen3.8-27b,True
주권,1등급,nonfinancial,우리나라는 주권을 수호하기 위해 국제사회와 협력하고 있다.,vie_Latn,Quốc gia chúng ta đang hợp tác với cộng đồng quốc tế để bảo vệ chủ quyền.,neg,groq,True
주권,1등급,nonfinancial,우리나라는 주권을 수호하기 위해 국제사회와 협력하고 있다.,ind_Latn,Negara kami bekerja sama dengan komunitas internasional untuk melindungi kedaulatan.,neg,groq,True
주권,1등급,nonfinancial,우리나라는 주권을 수호하기 위해 국제사회와 협력하고 있다.,tha_Thai,ประเทศของเราได้ร่วมมือกับประชาคมระหว่างประเทศเพื่อปกป้องอำนาจอธิปไตย,neg,groq:qwen/qwen3.8-27b,True
주권,1등급,nonfinancial,우리나라는 주권을 수호하기 위해 국제사회와 협력하고 있다.,tgl_Latn,Nagtataguyod ang aming bansa ng soberanya sa pamamagitan ng pakikipagtulungan sa internasyonal na komunidad.,neg,groq:qwen/qwen3.8-27b,True
주권,1등급,nonfinancial,우리나라는 주권을 수호하기 위해 국제사회와 협력하고 있다.,mya_Mymr,ကျွန်ုပ်တို့နိုင်ငံသည် အုပ်ချုပ်ခွင့်ကို ကာကွယ်ရန် အပြည်ပြည်ဆိုင်ရာ လူ့အဖွဲ့အစည်းများနှင့် ပူးပေါင်းလုပ်ဆောင်နေသည်။,neg,groq,True
주권,1등급,nonfinancial,주권 국가로서의 책임을 다하는 것이 국민의 의무다.,vie_Latn,Việc thực hiện đầy đủ trách nhiệm của một quốc gia có chủ quyền là nghĩa vụ của công dân.,neg,groq:qwen/qwen3.8-27b,True
주권,1등급,nonfinancial,주권 국가로서의 책임을 다하는 것이 국민의 의무다.,ind_Latn,Melaksanakan tanggung jawab sebagai negara berdaulat adalah kewajiban rakyat.,neg,groq,True
주권,1등급,nonfinancial,주권 국가로서의 책임을 다하는 것이 국민의 의무다.,tha_Thai,การปฏิบัติตามความรับผิดชอบในฐานะประเทศอธิปไตยเป็นหน้าที่ของประชาชน,neg,gemini,True
주권,1등급,nonfinancial,주권 국가로서의 책임을 다하는 것이 국민의 의무다.,tgl_Latn,Ang pagtupad sa mga responsibilidad bilang isang soberanong bansa ay tungkulin ng mamamayan.,neg,groq,True
주권,1등급,nonfinancial,주권 국가로서의 책임을 다하는 것이 국민의 의무다.,mya_Mymr,အချုပ်အခြာအာဏာပိုင် နိုင်ငံတစ်နိုင်ငံအဖြစ် တာဝန်များကို ကျေပွန်စွာ ထမ်းဆောင်ခြင်းသည် နိုင်ငံသားများ၏ ဝတ္တရားဖြစ်သည်။,neg,gemini,True
주권,1등급,nonfinancial,외국의 간섭이 주권을 위협할 때 우리는 단결해야 한다.,vie_Latn,"Khi sự can thiệp của nước ngoài đe dọa chủ quyền, chúng ta phải đoàn kết.",neg,groq,True
주권,1등급,nonfinancial,외국의 간섭이 주권을 위협할 때 우리는 단결해야 한다.,ind_Latn,"Ketika campur tangan asing mengancam kedaulatan, kita harus bersatu.",neg,groq,True
주권,1등급,nonfinancial,외국의 간섭이 주권을 위협할 때 우리는 단결해야 한다.,tha_Thai,เมื่อการแทรกแซงของต่างประเทศคุกคามอธิปไตย เราต้องรวมพลังกัน,neg,groq,True
주권,1등급,nonfinancial,외국의 간섭이 주권을 위협할 때 우리는 단결해야 한다.,tgl_Latn,"Kapag ang pakikialam ng ibang bansa ay nagbabanta sa soberanya, kailangan nating magkaisa.",neg,groq,True
주권,1등급,nonfinancial,외국의 간섭이 주권을 위협할 때 우리는 단결해야 한다.,mya_Mymr,နိုင်ငံခြား အထူးအထောက်အကူက အုပ်ချုပ်ခွင့်ကို အန္တရာယ်ဖြစ်စေသောအခါ၊ ကျွန်ုပ်တို့သည် ညီညွတ်ရမည်။,neg,groq,True
콜,1등급,financial,우리 은행은 하루 만기 콜을 활용해 일시적인 유동성 부족을 빠르게 메꿨다.,vie_Latn,Ngân hàng của chúng tôi đã sử dụng các khoản vay qua đêm để nhanh chóng bù đắp tình trạng thiếu hụt thanh khoản tạm thời.,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,financial,우리 은행은 하루 만기 콜을 활용해 일시적인 유동성 부족을 빠르게 메꿨다.,ind_Latn,Bank kami menggunakan pinjaman call berjangka satu hari untuk dengan cepat menutupi kekurangan likuiditas sementara.,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,financial,우리 은행은 하루 만기 콜을 활용해 일시적인 유동성 부족을 빠르게 메꿨다.,tha_Thai,ธนาคารของเราได้ใช้สินเชื่อระยะสั้นแบบเรียกคืนได้ทันที เพื่อชดเชยภาวะขาดสภาพคล่องชั่วคราวอย่างรวดเร็ว,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,financial,우리 은행은 하루 만기 콜을 활용해 일시적인 유동성 부족을 빠르게 메꿨다.,tgl_Latn,Ginamit ng aming bangko ang isang-ahon na call loan upang mabilis na pagkatiwalaan ang pansamantalang kakulangan sa likididad.,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,financial,우리 은행은 하루 만기 콜을 활용해 일시적인 유동성 부족을 빠르게 메꿨다.,mya_Mymr,ကျွန်ုပ်တို့ဘဏ်သည် တစ်ရက်သက်တမ်းရှိသော ကော့လွန် ကို အသုံးပြု၍ ယာယီအရင်းအမြစ်မလုံလောက်မှုကို မြန်ဆန်စွာဖြည့်တင်းခဲ့ပါသည်။,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,financial,기업은 연말 결제 자금을 조달하기 위해 콜머니를 단기 차입으로 이용했다.,vie_Latn,Công ty đã sử dụng tiền gọi dưới hình thức vay ngắn hạn để huy động vốn thanh toán cuối năm.,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,financial,기업은 연말 결제 자금을 조달하기 위해 콜머니를 단기 차입으로 이용했다.,ind_Latn,Perusahaan menggunakan call money sebagai pinjaman jangka pendek untuk mendanai pembayaran akhir tahun.,pos,groq,True
콜,1등급,financial,기업은 연말 결제 자금을 조달하기 위해 콜머니를 단기 차입으로 이용했다.,tha_Thai,บริษัทได้ใช้เงินกู้ยืมระยะสั้นประเภทเงินกู้เรียกคืน เพื่อระดมทุนสำหรับการชำระเงิน ณ สิ้นปี,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,financial,기업은 연말 결제 자금을 조달하기 위해 콜머니를 단기 차입으로 이용했다.,tgl_Latn,Gumamit ang kumpanya ng call money bilang maikling terminong pagpapautang upang maipon ang pondo para sa mga pagbabayad sa dulo ng taon.,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,financial,기업은 연말 결제 자금을 조달하기 위해 콜머니를 단기 차입으로 이용했다.,mya_Mymr,ကုမ္ပဏီသည် နှစ်ဆုံး တွေ့ဆုံချေပငွေများအတွက် အတိုချုပ် ငွေကြေးရရှိရန် ကော့လွန် ကို အတိုချုပ် ငွေချေးယူမှုအဖြစ် အသုံးပြုခဲ့သည်။,pos,groq:qwen/qwen3.8-27b,True
콜,1등급,nonfinancial,"그 아이디어 괜찮아, 콜!",ind_Latn,"Ide itu bagus, setuju!",neg,groq:qwen/qwen3.8-27b,True
콜,1등급,nonfinancial,"그 아이디어 괜찮아, 콜!",tha_Thai,ไอเดียนี้โอเคเลย โทร!,neg,groq:qwen/qwen3.8-27b,True
콜,1등급,nonfinancial,"그 아이디어 괜찮아, 콜!",tgl_Latn,"Ayos ang ideyang iyan, tawagin natin!",neg,groq,True
콜,1등급,nonfinancial,"그 아이디어 괜찮아, 콜!",mya_Mymr,"그 아이디어 괜찮아, 콜!",neg,groq:qwen/qwen3.8-27b,True
콜,1등급,nonfinancial,회의가 끝나면 바로 콜 주세요.,vie_Latn,"Khi cuộc họp kết thúc, hãy gọi điện ngay.",neg,groq:qwen/qwen3.8-27b,True
콜,1등급,nonfinancial,회의가 끝나면 바로 콜 주세요.,ind_Latn,Segera hubungi saya setelah rapat selesai.,neg,groq:qwen/qwen3.8-27b,True
콜,1등급,nonfinancial,회의가 끝나면 바로 콜 주세요.,tha_Thai,เมื่อประชุมเสร็จแล้ว โทรหาฉันทันที,neg,groq:qwen/qwen3.8-27b,True
콜,1등급,nonfinancial,회의가 끝나면 바로 콜 주세요.,tgl_Latn,"Pagkatapos ng meeting, mag-call ka agad.",neg,groq:qwen/qwen3.8-27b,True
콜,1등급,nonfinancial,회의가 끝나면 바로 콜 주세요.,mya_Mymr,အစည်းအဝေးပြီးသွားတဲ့အခါ ချက်ချင်း ဖုန်းခေါ်ပေးပါ။,neg,groq,True
매출,2등급,financial,우리 회사는 이번 분기에 사채권 매출을 120건 진행하여 투자자들의 높은 관심을 끌었다.,vie_Latn,"Công ty chúng tôi đã thực hiện 120 giao dịch bán trái phiếu doanh nghiệp trong quý này, thu hút sự quan tâm cao của các nhà đầu tư.",pos,groq,True
매출,2등급,financial,우리 회사는 이번 분기에 사채권 매출을 120건 진행하여 투자자들의 높은 관심을 끌었다.,ind_Latn,"Perusahaan kami telah melakukan penawaran umum 120 obligasi pada kuartal ini, yang menarik minat tinggi dari para investor.",pos,groq:qwen/qwen3.8-27b,True
매출,2등급,financial,우리 회사는 이번 분기에 사채권 매출을 120건 진행하여 투자자들의 높은 관심을 끌었다.,tha_Thai,บริษัทของเราได้ดำเนินการออกพันธบัตรจำนวน 120 รายการในไตรมาสนี้ ซึ่งได้รับความสนใจอย่างมากจากผู้ลงทุน,pos,groq:qwen/qwen3.8-27b,True
매출,2등급,financial,우리 회사는 이번 분기에 사채권 매출을 120건 진행하여 투자자들의 높은 관심을 끌었다.,tgl_Latn,"Ang aming kumpanya ay nagsagawa ng 120 na transaksyon sa pagbebenta ng mga korporasyunal na obligasyon ngayong quarter, na nag-akit ng mataas na interes mula sa mga mamumuhunan.",pos,groq:openai/gpt-oss-20b,True
매출,2등급,financial,우리 회사는 이번 분기에 사채권 매출을 120건 진행하여 투자자들의 높은 관심을 끌었다.,mya_Mymr,ကျွန်ုပ်တို့၏ ကုမ္ပဏီသည် ဤလစဉ်တွင် အချိုးအစား ၁၂၀ ခုကို ရောင်းချပြီး ရင်းနှီးမြှုပ်နှံသူများ၏ မြင့်မားသော စိတ်ဝင်စားမှုကို ဆွဲဆောင်ခဲ့ပါသည်။,pos,groq:qwen/qwen3.8-27b,True
매출,2등급,financial,금융감독위원회는 최근 매출 대상에 포함된 외국법인 발행 증권에 대한 청약 권유 절차를 강화했다.,vie_Latn,"Ủy ban Giám sát Tài chính gần đây đã siết chặt các thủ tục chào mời đăng ký mua đối với các chứng khoán do các pháp nhân nước ngoài phát hành, thuộc phạm vi các chứng khoán có thể chào bán ra công chúng.",pos,groq:qwen/qwen3.8-27b,True
매출,2등급,financial,금융감독위원회는 최근 매출 대상에 포함된 외국법인 발행 증권에 대한 청약 권유 절차를 강화했다.,ind_Latn,Komisi Pengawas Keuangan baru-baru ini memperkuat prosedur mengajak pemesanan sekuritas yang diterbitkan oleh perusahaan asing yang termasuk dalam target penjualan.,pos,groq,True
매출,2등급,financial,금융감독위원회는 최근 매출 대상에 포함된 외국법인 발행 증권에 대한 청약 권유 절차를 강화했다.,tha_Thai,คณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์ได้เพิ่มความเข้มงวดในขั้นตอนการเสนอขายหลักทรัพย์ที่ออกโดยนิติบุคคลต่างประเทศ ซึ่งเข้าข่ายหลักทรัพย์ที่ออกขายต่อประชาชน,pos,groq:qwen/qwen3.8-27b,True
매출,2등급,financial,금융감독위원회는 최근 매출 대상에 포함된 외국법인 발행 증권에 대한 청약 권유 절차를 강화했다.,tgl_Latn,Pinagpatibay ng Komisyon sa Pagpapatupad ng mga Batas sa Pagpapalitan ng Salapi ang mga proseso ng pag-aalok ng pagbabayad para sa mga sekuridad na isinagawa ng mga dayuhang korporasyon na kasama sa saklaw ng mga sekuridad na binibigyan ng halaga.,pos,groq:qwen/qwen3.8-27b,True
매출,2등급,financial,금융감독위원회는 최근 매출 대상에 포함된 외국법인 발행 증권에 대한 청약 권유 절차를 강화했다.,mya_Mymr,금융감독위원회는 최근 매출 대상에 포함된 외국법인 발행 증권에 대한 청약 권유 절차를 강화했다.,pos,groq:qwen/qwen3.8-27b,True
매출,2등급,nonfinancial,우리 카페는 이번 주에 매출이 예상보다 크게 올랐어요.,vie_Latn,Cà phê của chúng tôi đã có doanh số bán hàng tăng vọt so với dự kiến trong tuần này.,neg,groq:qwen/qwen3.8-27b,True
매출,2등급,nonfinancial,우리 카페는 이번 주에 매출이 예상보다 크게 올랐어요.,ind_Latn,Kafe kami mengalami peningkatan penjualan yang jauh melampaui perkiraan minggu ini.,neg,groq:qwen/qwen3.8-27b,True
매출,2등급,nonfinancial,우리 카페는 이번 주에 매출이 예상보다 크게 올랐어요.,tha_Thai,ร้านกาแฟของเรามียอดขายเพิ่มขึ้นอย่างมากในสัปดาห์นี้ มากกว่าที่คาดไว้,neg,groq,True
매출,2등급,nonfinancial,우리 카페는 이번 주에 매출이 예상보다 크게 올랐어요.,tgl_Latn,Ang aming kapehan ay tumaas nang malaki ang benta ngayong linggo kaysa sa inaasahan.,neg,groq:openai/gpt-oss-20b,True
매출,2등급,nonfinancial,우리 카페는 이번 주에 매출이 예상보다 크게 올랐어요.,mya_Mymr,ကျွန်ုပ်တို့၏ ကော်ဖီဆိုင်သည် ဤအပတ်တွင် ရှင်းလင်းထားသော ခန့်မှန်းချက်ထက် အရောင်းဝင်ငွေသည် အလွန်ကြီးမားစွာ တိုးတက်ခဲ့ပါသည်။,neg,groq:qwen/qwen3.8-27b,True
매출,2등급,nonfinancial,새로운 메뉴를 도입한 뒤 매출이 꾸준히 상승하고 있습니다.,vie_Latn,"Sau khi ra mắt thực đơn mới, doanh thu bán hàng đã tăng ổn định.",neg,groq:qwen/qwen3.8-27b,True
매출,2등급,nonfinancial,새로운 메뉴를 도입한 뒤 매출이 꾸준히 상승하고 있습니다.,ind_Latn,"Sejak peluncuran menu baru, penjualan terus meningkat secara konsisten.",neg,groq:qwen/qwen3.8-27b,True
매출,2등급,nonfinancial,새로운 메뉴를 도입한 뒤 매출이 꾸준히 상승하고 있습니다.,tha_Thai,หลังจากนำเมนูใหม่มาใช้ ยอดขายเพิ่มขึ้นอย่างต่อเนื่อง,neg,groq,True
매출,2등급,nonfinancial,새로운 메뉴를 도입한 뒤 매출이 꾸준히 상승하고 있습니다.,tgl_Latn,"Matapos ipatupad ang bagong menu, patuloy na tumataas ang benta.",neg,groq:openai/gpt-oss-20b,True
매출,2등급,nonfinancial,새로운 메뉴를 도입한 뒤 매출이 꾸준히 상승하고 있습니다.,mya_Mymr,새로운 메뉴를 도입한 이후 매출이 꾸준히 증가하고 있습니다.,neg,groq:qwen/qwen3.8-27b,True
매출,2등급,nonfinancial,온라인 스토어의 매출이 급증해 재고를 추가 주문해야 할 상황이에요.,vie_Latn,"Do doanh số của cửa hàng trực tuyến tăng vọt, chúng tôi cần đặt thêm hàng tồn kho.",neg,groq:qwen/qwen3.8-27b,True
매출,2등급,nonfinancial,온라인 스토어의 매출이 급증해 재고를 추가 주문해야 할 상황이에요.,ind_Latn,Penjualan toko online meningkat tajam sehingga kami harus memesan stok tambahan.,neg,groq,True
매출,2등급,nonfinancial,온라인 스토어의 매출이 급증해 재고를 추가 주문해야 할 상황이에요.,tha_Thai,ยอดขายของร้านค้าออนไลน์เพิ่มขึ้นอย่างรวดเร็ว ทำให้ต้องสั่งเพิ่มสต็อกสินค้า,neg,groq:openai/gpt-oss-20b,True
매출,2등급,nonfinancial,온라인 스토어의 매출이 급증해 재고를 추가 주문해야 할 상황이에요.,tgl_Latn,"Tumataas nang mabilis ang kita ng online store, kaya kailangan na nating mag-order ng karagdagang inventory.",neg,groq:qwen/qwen3.8-27b,True
